id,activity,title,creator,assignee,status,type,message_count
12964,2014-02-03.18:35:17,Two improvements for the locale aliasing engine,14863,None,1,6,3.0
5993,2014-02-03.18:33:27,python produces zombie in webbrowser.open,9249,None,1,3,6.0
12762,2014-02-03.18:32:48,EnvironmentError_str contributes to unportable code,4692,None,1,6,5.0
6237,2014-02-03.18:29:12,"Build errors when using LDFLAGS=""-Wl,--no-undefined""",10670,None,1,2,5.0
2449,2014-02-03.18:28:18,Improved serialization error logging in xmlrpclib,1051,None,1,6,7.0
4304,2014-02-03.18:28:02,build mode which fails for build failures in extensions,169,None,1,None,4.0
7760,2014-02-03.18:26:42,ctypes: use_errno=True does not work,10693,66,1,5,6.0
648658,2014-02-03.18:21:39,xmlrpc can't do proxied HTTP,192,1741,1,6,8.0
639266,2014-02-03.17:14:10,Tkinter sliently discards all backgrond Tcl errors,266,None,1,None,17.0
940286,2014-02-03.17:13:36,pydoc.Helper.help() ignores input/output init parameters,4592,7641,1,5,10.0
6871,2014-02-03.17:12:55,decimal.py: more format issues,11089,2799,1,5,15.0
749722,2014-02-03.17:12:24,isinstance and weakref proxies.,4676,None,1,6,6.0
8191,2014-02-03.17:11:37,Make arg0 required argument in os.execl* functions,11771,None,1,6,9.0
923697,2014-02-03.17:10:57,SAX2 'property_encoding' feature not supported,1658,None,1,6,5.0
5664,2014-02-03.17:09:51,2to3 wont convert Cookie.Cookie properly,1741,4455,1,5,5.0
8508,2014-02-03.17:09:36,2to3 fixer for gettext's .ugettext,19,None,1,None,4.0
1703592,2014-02-03.17:07:14,have a way to ignore nonexisting locales in locale.setlocale,169,8,1,6,8.0
10615,2014-02-03.17:05:12,Trivial mingw compile fixes,13366,None,1,2,22.0
9495,2014-02-03.17:04:58,argparse unittest tracebacks are confusing if an error is raised when not expected,9663,None,1,5,5.0
1521051,2014-02-03.17:04:41,Allow passing DocTestRunner and DocTestCase in doctest,3715,None,1,6,8.0
7674,2014-02-03.17:04:27,"select.select() corner cases: duplicate fds, out-of-range fds",3821,None,1,5,2.0
3778,2014-02-03.17:04:13,python uninstaller leave registry entries,9194,None,1,5,13.0
1257,2014-02-03.17:03:07,atexit errors should result in nonzero exit code,1751,None,1,5,10.0
12558,2014-02-03.17:00:46,Locale-dependent exception for float width argument to Tkinter widget constructor,11879,10303,1,5,9.0
4080,2014-02-03.15:51:18,unittest: display time used by each test case,9366,None,1,6,15.0
877121,2014-02-03.15:50:47,configure detects incorrect compiler optimization,1617,8,1,2,12.0
6335,2014-02-03.15:50:18,Add support for mingw,10737,None,1,6,8.0
6225,2014-02-03.15:48:41,Fixing several minor bugs in Tkinter.Canvas and one in Misc._configure,4698,15623,1,5,4.0
1208730,2014-02-03.15:45:30,expat binding for XML_ParserReset,2251,None,1,6,8.0
4037,2014-02-03.15:42:56,doctest.py should include method descriptors when looking inside a class __dict__,9342,None,1,6,9.0
4492,2014-02-03.15:39:58,"httplib code thinks it closes connection, but does not",337,1741,1,5,3.0
6128,2014-02-03.15:37:37,Consequences of using Py_TPFLAGS_HAVE_GC are incompletely explained,982,12260,1,6,4.0
7325,2014-02-03.15:33:39,tempfile.mkdtemp() does not return absolute pathname when relative dir is specified,1266,None,1,5,18.0
20428,2014-02-03.01:14:35,_Py_open does not work with O_CREAT,3805,None,1,5,4.0
12915,2014-02-01.17:58:05,Add inspect.locate and inspect.resolve,7641,None,1,6,16.0
19683,2014-02-01.16:34:56,test_minidom has many empty tests,15467,None,1,6,16.0
12971,2014-01-31.22:59:21,os.isdir() should contain skiplinks=False in arguments,13573,None,1,6,4.0
1402289,2014-01-31.21:49:40,Allow mappings as globals (was: Fix dictionary subclass ...),3674,None,1,6,22.0
8733,2014-01-31.21:49:03,"list type and UserList do not call super in __init__ and therefore, they cannot be parents in a multiple inheritence scheme",12372,None,1,5,2.0
20443,2014-01-30.02:15:56,__code__. co_filename should always be an absolute path,16198,None,1,5,1.0
20439,2014-01-29.18:56:22,inspect.Signature: Add Signature.format method to match formatargspec functionality,16198,16198,1,6,2.0
8264,2014-01-29.07:41:20,hasattr doesn't show private (double underscore) attributes exist,3572,12260,1,5,3.0
20431,2014-01-29.07:17:23,Should posix functions that accept fd also accept objects with .fileno()?,2731,None,1,6,2.0
11770,2014-01-29.06:44:33,inspect.dir_static,9716,9716,1,6,6.0
15185,2014-01-27.20:33:43,Validate callbacks in 'contextlib.ExitStack.callback()',12874,None,1,6,3.0
20392,2014-01-26.15:55:33,Inconsistency with uppercase file extensions in MimeTypes.guess_type,18906,None,1,5,2.0
6626,2014-01-25.03:41:52,show Python mimetypes module some love,10939,None,1,5,13.0
17681,2014-01-24.05:23:00,Work with an extra field of gzip and zip files,15623,None,1,6,4.0
9521,2014-01-24.04:54:12,xml.etree.ElementTree skips processing instructions when parsing,4041,None,1,6,8.0
20364,2014-01-24.04:18:42,Rename & explain sqlite3.Cursor.execute 'parameters'  param,155,12260,1,5,5.0
20360,2014-01-23.14:25:59,inspect.Signature could provide readable expressions for default values for builtins,2731,None,1,6,2.0
20352,2014-01-23.13:55:51,Add support for AUTH command to poplib,18269,None,1,6,4.0
20342,2014-01-22.11:52:15,Endianness not detected correctly due to AC_RUN_IFELSE macros,17952,None,1,5,5.0
20276,2014-01-16.08:24:45,ctypes._dlopen should not force RTLD_NOW,14420,None,1,None,3.0
19585,2014-01-16.04:29:39,Frame annotation,22,None,1,6,10.0
20239,2014-01-13.11:15:01,Allow repeated deletion of unittest.mock.Mock attributes,9716,9716,1,5,1.0
20224,2014-01-12.06:25:11,"C API docs need a clear ""defining custom extension types"" section",1309,12260,1,6,1.0
20131,2014-01-10.22:44:06,"warnings module offers no documented, programmatic way to reset ""seen-warning"" flag",2917,None,1,6,2.0
20119,2014-01-10.22:42:37,pdb c(ont(inue)) optional one-time-only breakpoint (like perl debugger),18409,None,1,6,1.0
20219,2014-01-10.19:55:57,ElementTree: allow passing XMLPullParser instance into iterparse(),2153,None,1,6,1.0
13943,2014-01-10.10:10:47,distutils’ build_py fails when package string is unicode,15437,7641,1,5,6.0
20205,2014-01-09.18:58:35,"inspect.getsource(), P302 loader and '<..>' filenames",18833,None,1,5,3.0
20153,2014-01-08.23:56:32,New-in-3.4 weakref finalizer doc section is already out of date.,9663,12260,1,5,2.0
20125,2014-01-07.04:00:40,"We need a good replacement for direct use of load_module(), post-PEP 451",14000,None,1,6,3.0
16321,2014-01-05.05:32:00,Move eq.h out of stringlib,15623,None,1,6,4.0
2679,2014-01-05.05:31:07,email.feedparser regex duplicate,519,None,1,5,2.0
724459,2014-01-05.05:29:25,Add documentation about line endings in email messages.,737,9663,1,6,4.0
20127,2014-01-05.03:18:14,Race condition in test_threaded_import.task()?,14000,None,1,5,1.0
20118,2014-01-04.06:57:30,test_imaplib test_linetoolong fails on 2.7 in SSL test on some buildbots,9663,None,1,5,2.0
7464,2013-12-30.11:29:52,circular reference in HTTPResponse by urllib2,2217,1741,1,3,14.0
20061,2013-12-28.10:39:01,make pdb through separate terminal more convenient,18782,None,1,6,7.0
20081,2013-12-27.18:37:11,sys.getwindowsversion does not show some fields,3080,None,1,None,2.0
20057,2013-12-23.22:10:48,wrong behavior with fork and mmap,18779,None,1,5,5.0
19216,2013-12-22.17:46:58,stat cache for import bootstrap,3108,None,1,7,16.0
20044,2013-12-21.16:35:23,gettext.install() ignores previous call to locale.setlocale(),18769,None,1,None,1.0
20040,2013-12-21.14:21:32,Tracing not disabled in generator when the system trace function returns None.,12652,None,1,5,2.0
20028,2013-12-20.07:44:25,Confusing error message when giving invalid quotechar in initializing csv dialect,17937,None,1,5,3.0
12441,2013-12-17.20:26:33,_GLOBAL_DEFAULT_TIMEOUT remains as an object() in HTTPConnection and the connection hangs,14512,1741,1,5,3.0
18283,2013-12-17.16:42:02,shutil.which() should support bytes,9138,None,1,6,8.0
19991,2013-12-16.01:06:32,configparser instances cannot be pretty printed,18748,None,1,6,2.0
19984,2013-12-15.13:36:22,Add new format of fixed length string for PyErr_Format,17937,None,1,6,2.0
19978,2013-12-14.13:22:30,Update multiprocessing.spawn to use runpy.run_path,37,None,1,None,1.0
17259,2013-12-14.08:42:34,Document round half to even rule for floats,17341,12260,1,5,14.0
19968,2013-12-13.19:52:54,Python does not play well with 'stow'.,18739,None,1,6,6.0
12836,2013-12-12.16:47:59,ctypes.cast() creates circular reference in original object,14784,None,1,3,5.0
19961,2013-12-12.12:11:26,MacOSX: Tkinter build failure when building without command-line tools,925,None,1,2,1.0
19942,2013-12-11.14:17:06,UTF-8 encoding not enforced,4692,None,1,5,3.0
19941,2013-12-11.02:33:44,python -m imports non-ASCII .py file without encoding declaration,4692,None,1,5,5.0
19939,2013-12-10.15:11:15,Deprecate portions or all of pkgutil module.,14000,None,1,6,3.0
18925,2013-12-07.12:47:49,select.poll.modify is not documented,3080,12260,1,None,3.0
19888,2013-12-07.00:52:23,Three argument type() super call sets __name__ but not __qualname__,18703,None,1,5,13.0
19419,2013-12-05.22:27:10,Use abc.ABC in the collections ABC,114,None,1,6,2.0
7060,2013-12-04.15:09:49,test_multiprocessing dictionary changed size errors and hang,9663,5849,1,5,29.0
15518,2013-12-04.02:05:49,Provide test coverage for filecmp.dircmp.report methods.,16332,None,1,6,30.0
3208,2013-12-04.01:45:05,function annotation for builtin and C function,7540,None,1,6,18.0
19879,2013-12-03.21:16:56,imageop: bug in error handler,18701,None,1,1,7.0
19864,2013-12-03.15:42:44,multiprocessing Proxy docs need locking semantics explained,18694,12260,1,None,2.0
15490,2013-11-30.20:16:31,Correct __sizeof__ support for StringIO,15623,15623,1,5,16.0
11354,2013-11-30.04:54:14,argparse: nargs could accept range of options count,13858,None,1,6,12.0
19820,2013-11-29.21:50:37,docs are missing info about module attributes,14000,12260,1,6,1.0
19696,2013-11-29.20:41:25,Merge all (non-syntactic) import-related tests into test_importlib,37,None,1,6,2.0
18054,2013-11-29.16:48:46,Add more exception related assertions to unittest,1309,None,1,6,13.0
19832,2013-11-29.16:10:42,XML version is ignored,18674,None,1,5,2.0
18634,2013-11-29.10:32:00,mingw find import library,9108,None,1,6,2.0
19809,2013-11-27.10:18:41,Doc: subprocess should warn uses on race conditions when multiple threads spawn child processes,18665,12260,1,5,2.0
19557,2013-11-26.20:30:44,ast - docs for every node type are missing,2984,12260,1,None,8.0
19770,2013-11-25.13:30:18,NNTP.post broken,18653,None,1,5,7.0
19733,2013-11-24.16:27:33,Setting image parameter of a button crashes with Cocoa Tk,15623,925,1,1,5.0
16134,2013-11-24.02:51:13,Add support for RTMP schemes to urlparse,16647,None,1,6,6.0
1195571,2013-11-23.19:42:38,simple callback system for Py_FatalError,3615,None,1,6,20.0
13788,2013-11-23.19:31:36,os.closerange optimization,2860,None,1,7,9.0
18728,2013-11-23.14:40:20,Increased test coverage for filecmp.py,18239,None,1,6,4.0
13907,2013-11-23.11:29:51,test_pprint relies on set/dictionary repr() ordering,13034,None,1,None,2.0
19692,2013-11-22.20:13:21,Rename Py_SAFE_DOWNCAST,2040,None,1,6,8.0
19575,2013-11-21.11:34:14,"subprocess: on Windows, unwanted file handles are inherited by child processes in a multithreaded application",11810,None,1,None,26.0
17951,2013-11-21.00:53:31,TypeError during gdb backtracing,17782,None,1,5,4.0
12585,2013-11-19.16:18:58,distutils dereferences symlinks for zip but not for bztar/gztar target,13486,7641,1,5,6.0
19582,2013-11-18.05:27:18,Tkinter is not working with Py_SetPath,17104,None,1,2,3.0
18742,2013-11-17.16:55:18,Abstract base class for hashlib,3108,None,1,6,16.0
979658,2013-11-17.15:25:53,Improve HTML documentation of a directory,2446,None,1,6,4.0
19336,2013-11-17.14:45:48,No API to get events from epoll without allocating a list,9612,None,1,6,5.0
19438,2013-11-17.13:58:16,Where is NoneType in Python 3?,18049,12260,1,None,5.0
19383,2013-11-16.23:45:11,nturl2path test coverage,18472,None,1,6,2.0
19615,2013-11-15.18:15:18,"""ImportError: dynamic module does not define init function"" when deleting and recreating .so files from different machines over NFS",18022,None,1,5,2.0
19290,2013-11-12.20:12:46,Clarify compile and eval interaction.,155,12260,1,6,2.0
19441,2013-11-11.14:20:30,itertools.tee improve documentation,18298,114,1,6,3.0
9419,2013-11-10.19:37:29,RUNSHARED needs LDFLAGS,12736,None,1,2,7.0
19517,2013-11-07.09:42:49,sysconfig variables introduced by PEP-3149 are currently undocumented,17952,12260,1,6,1.0
7839,2013-11-06.19:37:27,Popen should raise ValueError if pass a string when shell=False or a list when shell=True,9663,None,1,6,31.0
19154,2013-11-05.02:54:49,AttributeError: 'NoneType' in http/client.py when using select when file descriptor is closed.,13737,12260,1,6,11.0
19483,2013-11-03.18:30:49,Pure-Python ElementTree classes no longer available since 3.3,15868,None,1,5,5.0
16472,2013-11-02.20:49:24,"Distutils+mingw links agains msvcr90, while python27.dll is linked agains msvcrt",16627,7641,1,None,7.0
19478,2013-11-02.17:09:36,Add ability to prefix posix semaphore names created by multiprocessing module,18560,None,1,6,8.0
18734,2013-10-26.17:59:07,Berkeley DB versions 4.4-4.9 are not discovered by setup.py,18240,None,1,2,4.0
18834,2013-10-25.18:12:51,Add Clang to distutils to build C/C++ extensions,18276,7641,1,6,2.0
10284,2013-10-25.07:58:10,NNTP should accept bytestrings for username and password,13229,None,1,5,21.0
15556,2013-10-24.20:09:41,os.stat fails for file pending delete on Windows,4624,None,1,None,6.0
19376,2013-10-24.17:08:23,document that strptime() does not support the Feb 29 if the format does not contain the year,18514,12260,1,5,7.0
6672,2013-10-24.10:00:15,Add Mingw recognition to pyport.h to allow building extensions,10972,None,1,None,6.0
14112,2013-10-24.09:57:27,"tutorial intro talks of ""shallow copy"" concept without explanation",13754,114,1,6,14.0
17761,2013-10-23.11:06:48,"platform._parse_release_file doesn't close the /etc/lsb-release file, doesn't know about 'Ubuntu'",169,None,1,5,4.0
19335,2013-10-22.13:37:18,codeop misclassifies incomplete code with 'nonlocal',14327,None,1,None,9.0
19185,2013-10-21.20:28:28,Allow multiprocessing Pool initializer to return values,18439,None,1,6,7.0
19302,2013-10-21.14:25:37,Add support for AIX pollset efficient event I/O polling,17767,None,1,6,11.0
17913,2013-10-21.12:20:56,"stat.filemode returns ""-"" for sockets and unknown types",3108,None,1,5,5.0
8083,2013-10-20.18:22:13,urllib proxy interface is too limited,925,1741,1,6,2.0
14680,2013-10-20.15:56:23,pydoc with -w option does not work for a lot of help topics,15895,None,1,None,3.0
14067,2013-10-19.21:02:45,Avoid more stat() calls in importlib,2040,None,1,7,8.0
15613,2013-10-14.21:04:00,argparse ArgumentDefaultsHelpFormatter interacts badly with --arg and nargs=+,16377,None,1,5,2.0
887237,2013-10-14.02:08:03,Machine integers,2257,None,1,6,21.0
11928,2013-10-14.01:43:13,fail on filename with space at the end,2984,7641,1,5,7.0
19245,2013-10-13.18:44:45,mingw-meta: installation,9108,None,1,6,1.0
15996,2013-10-13.18:26:20,pow() for complex numbers is rough around the edges,15782,None,1,6,9.0
19244,2013-10-13.11:02:49,MINGW: use replace instead rename to avoid failure on windows,9108,None,1,6,1.0
19242,2013-10-13.11:01:22,MINGW: generalization of posix installation in distutils,9108,None,1,6,1.0
19243,2013-10-13.11:00:20,MINGW: support stdcall without underscore,9108,None,1,6,1.0
18639,2013-10-13.08:51:03,mingw: avoid circular dependency from time module during native build of extentions,9108,7641,1,None,1.0
18632,2013-10-13.08:49:22,mingw: build extensions with GCC,9108,None,1,6,2.0
12413,2013-10-12.10:53:18,make faulthandler dump traceback of child processes,12146,None,1,6,6.0
5388,2013-10-11.18:59:58,Green-box doc glitch: winhelp version only,155,12260,1,None,10.0
16381,2013-10-10.23:11:12,Introduce option to force the interpreter to exit upon MemoryErrors,1796,None,1,6,20.0
14604,2013-10-10.13:36:22,spurious stat() calls in importlib,2040,None,1,7,2.0
19206,2013-10-10.08:14:15,Support disabling file I/O when doing traceback formatting,18449,None,1,6,2.0
16817,2013-10-08.13:16:19,test___all__ affects other tests by doing too much importing,9740,9740,1,5,10.0
19070,2013-10-07.11:21:21,In place operators of weakref.proxy() not returning self.,8983,None,1,5,8.0
17534,2013-10-06.20:01:45,unittest keeps references to test cases alive,7047,None,1,5,2.0
10709,2013-10-06.18:29:15,Misc/AIX-NOTES needs updating,2040,12260,1,None,12.0
19175,2013-10-06.06:46:10,"Erroneous reference to ""integer"" in format string grammar",12134,2799,1,None,2.0
16195,2013-10-05.09:56:16,Difficult or impossible to figure out how garbage collector and weak references should interact for user-defined extension types,982,12260,1,5,3.0
